tokens_no_stopwords,Dialect
"['طبعا', 'يقارنوه', 'بطل', 'الكرتون', 'مش', 'صاحب', 'الدور', 'الثانوي']",0
"['دير', 'الخير', 'وارميه', 'نهر', 'جاري', 'اذا', 'ضاع', 'العبد', 'مايضيعش', 'الباري']",0
"['عدوله', 'وين', 'راه']",0
"['لانك', 'بالعه', 'شريط', 'اسكتي', 'شويه', 'الكومنت', 'الواحد', 'بتردي', 'رد', 'وقلتلك', 'خلص', 'الحكي', 'معك', 'ولسه', 'بترد', 'انطمي', 'قال', 'مهزقه', 'واضح', 'مين', 'لازق', 'عشان', 'يتشتم']",0
"['انا', 'اشوف', 'انو', 'الغوازي', 'وقادر', 'الشي', 'الصحيح', 'انهم', 'يتحملو', 'الخصم', 'لانهم', 'العاملين', 'عنده', 'اقسم', 'باله', 'انه', 'المحزم', 'المليان', 'زدرصيدك']",0
"['معاك', 'السيد', 'طاكاهاشي', 'الغرفه', 'خمسميه', 'تسعه', 'تقدر', 'تطلع', 'اربع', 'زجاجات', 'تع', 'بيره', 'بودوايزر', 'فضلك']",0
"['مرات', 'الفايسبوك', 'انتاع', 'الشعر', 'ماتلقي', 'ادير', 'تقعد', 'تعس', 'الناس', 'تبقي', 'طالع', 'هابط', 'وتشوف', 'الخرطي', 'والتمهبيل', 'والتبهليل', 'والتكعرير']",0
"['راني', 'حاب', 'برمانونت', 'قوي']",0
"['قلي', 'تعرف', 'بلايص', 'ملاح', 'باش', 'نزورهم', 'يكونوا', 'قراب']",0
"['وكل', 'الفنانين', 'صغار', 'وكبار', 'يحتفلو', 'بلادهم', 'خاصه', 'ان', 'عندنا', 'تاريخ', 'مشرف', 'وشعب', 'اكبر', 'ثوره', 'عربيه', 'يحقلنا', 'نرفعو', 'راسنا', 'بيها', 'شوف', 'صحابك', 'مثلا']",0
"['اذا', 'نقدر', 'نروح', 'فالميترو']",0
"['تقدر', 'تقولي', 'الامكان', 'المهمه']",0
"['عقوبه', 'ليكم', 'اصحاب', 'ترمب', 'ونتانياهو', 'كلب', 'صهيون', 'واش', 'يجي', 'منكم', 'تحسو', 'علي', 'بعضكم', 'نشوفو', 'واش', 'ديرو']",0
"['جزايريه', 'وفحله', 'وبنت', 'رجال', 'وبلادي', 'ماتقارنش', 'بزوج', 'كلمات', 'وزيد', 'انت', 'الي', 'قلت', 'قيمتها', 'بكلامك', 'كله', 'سب', 'وتطياح']",0
"['كوليبالي', 'اريكسن', 'اوخاميس', 'او', 'تياغو', 'مبامبي', 'بياتيك']",0
"['واله', 'علابالي', 'اسناي', 'دقيقه', 'برك', 'نسقسي', 'الزهره', 'نشوف']",0
"['وداد', 'الزطله', 'يسجل', 'اول', 'هدف']",0
"['المعذره', 'وين', 'جايه', 'المحطه']",0
"['مفهمتش', 'علاه', 'مقيمينها', 'مدايرين', 'ليها', 'هاشتاق', 'الجزايري', 'راه', 'راجل', 'سيد', 'الرجال', 'يتحط', 'العينين', 'الراس', 'زمان', 'لالعنفضدالرجالياسلال']",0
"['شكون', 'ناصر', 'واش', 'غبت', 'يامات', 'تبدل', 'اسمو']",0
['متمسنيش'],0
"['حطي', 'راسك', 'نحي', 'العب', 'نحي', 'اقه', 'هادي', 'فرغي', 'مخك']",0
"['عبس', 'لاسف', 'الجدال', 'معك', 'منوش', 'فايده', 'انتي', 'مقتنعه', 'برايك', 'قلتلك', 'حبيبتي', 'ياز', 'خان', 'اخوه', 'تمام', 'مستحيل', 'يعلن', 'دا', 'ويجرحو', 'لانو', 'بيحبو', 'وهزان', 'مش', 'هتحب', 'ياز', 'لانو', 'دا', 'عندها', 'مرفوض', 'حاولي', 'تفهمي']",0
"['نقدر', 'نشوف', 'شهاده', 'التلقيح', 'ديالك', 'فضلك']",0
"['انا', 'لامانه', 'مكنتش', 'كامل', 'خايفه', 'حتي', 'خروج', 'الاخوه', 'بصح', 'قرب', 'الماتش', 'هاد', 'لعشيا', 'منرتاحش', 'حتي', 'نشوفهم', 'يلعبوا', 'وان', 'شاء', 'اله', 'خير']",0
"['ده', 'وقت', 'اجوع', 'ده', 'وقت', 'الجوع', 'ده', 'يرضي', 'مين', 'ياربي']",0
"['انا', 'خلص', 'النقاش', 'البنت', 'دي', 'بدعيلها', 'يحصل', 'معاها', 'زي', 'حصل', 'سنان', 'وترد', 'وتقول', 'امين', 'اقسم', 'باله', 'مرض', 'وبتدعيلي', 'بحد', 'زي', 'شخصيه', 'سنان', 'يارب', 'طلعت', 'بتحبني', 'يلا', 'هعديهالها', 'عشان', 'دعوتها', 'الحلوه']",0
"['تكون', 'عندكم', 'طاوله', 'قريبه', 'الطاقه', 'هاذ', 'العشيه', 'علي', 'السبعه']",0
"['الي', 'راه', 'حاب', 'الجزاير', 'تخسر', 'ان', 'شاء', 'اله', 'تنوضله', 'تولاله', 'لسانه', 'امين', 'الجزايركوتديفوار']",0
"['زعمه', 'صح', 'الحكم', 'ظالمنا', 'والا', 'حنا', 'برك', 'الي', 'متعاطفين', 'المنتخب', 'تاعنا', 'راهو', 'رخيس', 'الحكم', 'كون', 'نحكمو', 'نمشمشو']",0
['اهاه'],0
"['احطها', 'اخاف', 'يضربون', 'الجوال', 'السما', 'علي', 'الارض']",0
"['ليش', 'انبسط', 'مانع', 'تري', 'محتاجه', 'اني', 'انبسط', 'بسطه', 'مافي', 'مثلها', 'تري', 'وينها', 'عم', 'ابحث', 'عنها', 'لقيتها']",0
"['ولدي', 'اتفرج', 'المسلسل', 'وفوت', 'وقت', 'وخلينا', 'هاد', 'الاسيله']",0
"['اله', 'تربحهم', 'يقرش', 'فيهم', 'الخير']",0
"['درك', 'نقول', 'حاجه', 'خالتي', 'زينب', 'درك']",0
"['قلت', 'بلي', 'راك', 'رايح', 'لطوكيو', 'غدوه']",0
['تراتيش'],0
"['اذا', 'جيت', 'اسكتلندا']",0
"['علي', 'باليش', 'اني', 'عيط', 'درك']",0
"['ان', 'شاء', 'اله', 'خير', 'شفتها', 'درك']",0
"['راني', 'حاب', 'غسول', 'للفم']",0
"['راك', 'تصبر', 'روحك', 'ول']",0
"['بشويه', 'فضلك']",0
"['ايه', 'مشكله', 'معالجه', 'النفايات']",0
"['راني', 'صحابي']",0
"['هاذ', 'الاحذيه', 'قويه']",0
"['عوطف', 'مكانش', 'احلي', 'هدا', 'تطبيق', 'تقدري', 'تحملي', 'مواقع', 'توصل']",0
"['الي', 'عايزه', 'نوعيتك']",0
"['اي', 'دوله', 'تحب', 'تعمل', 'حاجه', 'ترفع', 'اسعار', 'او', 'اي', 'حاجه', 'وتكون', 'هتضر', 'الشعب', 'تعمل', 'حاجه', 'تلهي', 'شعبها', 'بيها', 'المفروض', 'معروفه', 'انتو', 'هبل', 'نعملكو', 'ايه', 'ترجعو', 'توقعو', 'الخطا', 'رياضمحرز']",0
"['شحال', 'الرقم', 'تع', 'هاذ', 'الرحله']",0
"['وقيل', 'حاب', 'نلخصلو', 'لكتاب']",0
"['ياخوان', 'اعطونا', 'فيلم', 'نشوفه', 'مل', 'مسيطر', 'عليا']",0
"['مش', 'مستعجله', 'قلت', 'لاحظتو', 'ومستنيه', 'الحلقه', 'وهنشوف', 'وخلاص']",0
"['موموح', 'بولبراطم', 'واقف', 'هاداك', 'خوه', 'الرضاعه']",0
"['ناس', 'ذكروني', 'يمكن', 'نسيت', 'ناس', 'يحبون', 'غازي', 'او', 'مدحوه', 'الكل', 'يمدحو', 'ويحبوه', 'غازيالمطيريفارسجمهوره']",0
"['يصيبهم', 'والو', 'اصلا', 'حسدو', 'شركوسي', 'مسكين']",0
"['المعذره', 'تقدر', 'تقولي', 'وين', 'نقدر', 'نصيب', 'محطه', 'طاكسي']",0
"['فضلك', 'خير', 'النبيذ', 'يوالم']",0
"['نورتي', 'تعاوديش', 'تغيبي']",0
"['ياعمري', 'وانتم', 'اكثر', 'واله', 'شاهد', 'ندخل', 'تويتر', 'علي', 'جالكم']",0
"['انسانه', 'مثقفه', 'ارقي', 'امراه', 'بالعالم']",0
"['سمحيني', 'انا', 'عاقبي', 'البت', 'هاجر']",0
"['اله', 'شابه', 'مبصح', 'بعيد', 'برك']",0
"['واله', 'علي', 'منجلي', 'بقسنطينه', 'تسمعو', 'يادن', 'تقول', 'لازم', 'نوض', 'نصلي', 'لفجر', 'حتي', 'انت', 'تكاسل', 'وماتنوضش', 'لفجر']",0
"['هاذي', 'عبد', 'الطيف', 'خويا', 'قدرتش', 'نستوعبها', 'لازمني', 'جرعه', 'هاذوك', 'تع', 'البابور']",0
"['لعله', 'خير', 'تفايلي', 'عليا']",0
"['وكون', 'نقولك', 'بلي', 'مكانوش', 'حابين', 'الخامسه', 'مجرد', 'فيلم', 'كبير']",0
"['اله', 'يبارك', 'ربي', 'يحفظه', 'ربحنا', 'علي', 'وجه']",0
"['الوضع', 'الغريب', 'الي', 'يمر', 'الريال', 'ماستغربش', 'سحر', 'مش', 'منطقي', 'الفرص', 'كلها', 'متسجلش', 'تسجل', 'يتلغي', 'بنزيما', 'مكن', 'يعملها', 'طبعا']",0
"['انا', 'نعتذر', 'بصح', 'داو', 'كلش']",0
"['وعلي', 'فكره', 'مدح', 'يعني', 'يحبو', 'الطقطقه', 'والمزح', 'انتي', 'ظلمتيه', 'وكبرتي', 'الموضوع', 'وعملتي', 'فتنه', 'كبيره', 'ان', 'الكل', 'فسرلك']",0
"['نقدر', 'نتحصل', 'علي', 'الفلفل']",0
"['سرقولي', 'الساك', 'ديالي']",0
"['اعتبرها', 'اغبي', 'تغريده', 'فات', 'علي', 'راسي', 'هاذ', 'السنه', 'فعلا', 'انتم', 'تفكرون', 'بعقولكم', 'المهم', 'عندكم', 'تجيبو', 'طاري', 'حزب', 'اله', 'واله', 'تستحقون', 'لقب', 'اغبي', 'موقع', 'عربي']",0
"['اوه', 'حلومه', 'صارت', 'تحكي', 'فرنسي']",0
"['صعيبه', 'بزاف', 'مي', 'حابه', 'يكون', 'الجيل', 'الجديد', 'يعني', 'فما', 'ماشي', 'ان', 'شاء', 'اله', 'يجي', 'الي', 'يرفد', 'لبلاد', 'واش', 'نتمناو']",0
"['بزاف', 'لوكان', 'يكتب', 'صوريه', 'السيتي', 'مش', 'عارفين', 'قيمتنا', 'عملنا', 'ايه', 'معاهم', 'حتي', 'كسبو', 'الدوري']",0
"['علاش', 'عرفتهم', 'علي', 'غناهم', 'وغنات', 'اعطني', 'صاكي', 'بغا', 'نماكي', 'بغا', 'نبان', 'ليوم', 'زوينه', 'تشوف', 'يمدو', 'باز', 'فضي']",0
"['انا', 'هاذ', 'لخبر', 'فاتني', 'كون', 'قعدتلو', 'مليح']",0
"['سناباتمحسنبندقله', 'ادري', 'وش', 'صاير', 'وش', 'سالفه', 'الحذف', 'اتمني', 'انها', 'تكون', 'مقصوده', 'اويبون', 'يحذفون', 'مقاطع', 'اشخاص', 'معينين']",0
"['اي', 'عشان', 'طردوني', 'وحده', 'تسوي']",0
"['واله', 'مهبوله', 'يلحق', 'نسموه', 'بوزيد', 'اقراي', 'قرايتك', 'امبعد', 'ساهل']",0
"['شا', 'عندنا', 'فيهم', 'علاه', 'حنا', 'كنا', 'نخرجو', 'كانو', 'يخافو']",0
"['فنانه', 'بكل', 'المقايس', 'صوت', 'صوره', 'اغنيتها', 'اموته', 'بايديا', 'روعه']",0
"['تقدر', 'تنوظني', 'علي', 'الخمسه', 'نص', 'غدوا', 'صبح']",0
"['نبي', 'الدعم', 'لغازي', 'محتاجه', 'مراه']",0
"['لعهده', 'الخامسه', 'لقله', 'الاحترام', 'الكل', 'عارف', 'انه', 'الرييس', 'خاطي', 'لدلك', 'احترام', 'مقامه', 'واجب', 'قاعد', 'كرسي', 'الرياسه', 'حتي', 'بالاسم', 'ادا', 'تحبوا', 'تغيروا', 'الامور', 'غيروها', 'بحضاره', 'والا', 'بلاها', 'ادا', 'قطعت', 'الصوره', 'شنو', 'تستفيدوا', 'هدا', 'تصرف', 'غبي', 'احترامي', 'ارتقوا']",0
"['هاي', 'اله', 'لايسامحك', 'برشلونه']",0
"['عندي', 'الجهاز', 'ديالي']",0
"['مش', 'مستني', 'ردك', 'او', 'قله', 'ادبك', 'عشان', 'يتشهر', 'انتي', 'مجرد', 'حشره', 'حاقده', 'شخصيه', 'مسلسل', 'وهمي', 'مسلسل', 'تمام', 'تافهه']",0
"['الدعم', 'والتوفيق', 'ابناء', 'بلادي', 'الكرام']",0
"['شحال', 'وقت', 'باش', 'يخرج']",0
"['غازي', 'المطيري', 'متاكده', 'انه', 'مو', 'مطنشنا', 'متاكده', 'انه', 'يخط', 'شي', 'معين', 'او', 'مشغول', 'بشي', 'اما', 'انه', 'يتغلي', 'علينا', 'مستحيل', 'عتبجمهورالذهبي']",0
"['واله', 'الي', 'تذكرتو', 'جاني', 'بالي']",0
"['لازم', 'نديرو', 'تصويت', 'واذا', 'لالا', 'نظن', 'بلي', 'وصلنا', 'للنتيجه', 'واللي', 'نقولها', 'لمجلس', 'الاداره', 'ديالنا', 'غدوه']",0
"['شي', 'بسيط', 'ضرس', 'غازي', 'الذيابي', 'وجعه', 'غازي', 'خاف', 'وقال', 'وين', 'رايح', 'اله', 'يديم', 'الاخوه', 'زدرصيدك']",0
"['اعملي', 'حالك', 'ماشفتي', 'شيء']",0
"['تفضلي', 'حبيبه', 'لقيتو', 'حاطينو', 'الجروب']",0
"['حسنا', 'هاذا', 'يعتمد', 'علي', 'وسيله', 'النقل', 'اللي', 'تديها', 'تروح', 'فالحافله', 'فالطياره']",0
"['كاين', 'رحله', 'فالصبح']",0
"['المبلغ', 'الاجمالي', 'ميتين', 'وثلاثه', 'واربعون', 'مدام']",0
"['شكون', 'حنا', 'شكون', 'هوما', 'شكون', 'انتم', 'الجزايرزيمبابوي']",0
"['ابعث', 'هاذا', 'بالطياره', 'لليابان', 'فضلك']",0
"['ماراح', 'اكذب', 'الشي', 'الفرق', 'الوكشن', 'والضيوف', 'زدرصيدك']",0
"['نحتاج', 'حفاظات']",0
"['شابه', 'عندنا', 'معناها', 'الحلوه']",0
"['سامحني', 'هاذ', 'البلاصه', 'محكومه']",0
"['فقط', 'جبت', 'نقطه']",0
"['عندنا', 'البيره', 'الويسكي', 'الكونياك', 'الفودكا', 'النبيذ']",0
"['معناها', 'انت', 'تان', 'عندك', 'مشكل', 'محمد']",0
"['وي', 'حتي', 'انا', 'استغربت', 'مباركتلوش', 'الكان', 'مفرحتش', 'معاه', 'رغم', 'اني', 'متابع', 'الستوري', 'تاعها', 'الانستغرام']",0
"['يبارك', 'فيك', 'عمري', 'فرحتي', 'مش', 'قادره', 'نكتب', 'قاعده', 'نقرا', 'تويتات', 'نضحك', 'البهلوله']",0
"['راني', 'حاب', 'نشوف', 'الباقي']",0
"['النور', 'ونهارك', 'زين']",0
"['ايه', 'معروفه', 'هده', 'مبصح', 'نشوفها', 'منداك', 'اليوتيوب']",0
"['انا', 'اضعف', 'الناس', 'حتي', 'نعطي', 'طريقه', 'نقدر', 'ندعي', 'ربي', 'يستر', 'اهلنا', 'ويحميهم', 'وربي', 'يهدم', 'الخونه', 'الي', 'يحطموا', 'البلاد', 'المجالات', 'وعياش', 'ربي', 'يرحمه', 'خير', 'دليل', 'عمر', 'الانسان', 'رخيس', 'بلادي', 'وين', 'تحبي', 'نروحوا', 'اكثر', 'هكدا', 'العاصمه', 'تاثروا', 'بالموضوع', 'نحكي', 'الحكومه', 'روح', 'صارت', 'رخيسه']",0
"['يعطيك', 'الصحه', 'علي', 'حسن', 'الضيافه']",0
"['انا', 'شوفت', 'ستار', 'اكاديمي']",0
"['ربي', 'اعطيني', 'حظ', 'الناس', 'انا', 'كيلو', 'زدتش']",0
"['يت', 'ال', 'يت', 'يك']",0
"['واش', 'فيلم', 'تنصحني', 'بيه']",0
"['بلون', 'موف']",0
"['روعه', 'عجبتني', 'بزاف', 'الصوره', 'الي', 'الثلوج', 'اي', 'مدينه', 'الجزاير', 'شكرا']",0
"['يستاهل', 'الاول', 'جابر', 'او', 'الذيابي', 'ياخذه', 'محمد', 'المطيري', 'او', 'بدر', 'او', 'خالد', 'زدرصيدك']",0
"['عندكي', 'يدخلوك', 'معاهم', 'كاين', 'حباس', 'جد', 'بناوهم', 'باش', 'يدخلوهم']",0
"['يحب', 'يزيد', 'التفاعل', 'يكبر', 'صفحتو', 'يقولك', 'راهم', 'يسينيالو', 'فيا']",0
"['انا', 'كمان', 'مو', 'فهمانه', 'شي']",0
"['الحمد', 'اله', 'والو', 'بركاو', 'ديرو', 'الفتنه']",0
"['لالا', 'الطاكس', 'تكاليف', 'الخدمه', 'ماشي', 'داخله']",0
"['راي', 'لعباد', 'متفهمش', 'والقضيه', 'تستاهل', 'انها', 'تكون', 'قضيه', 'راي', 'عام', 'كامل', 'عندهم', 'نساء', 'ديارهم', 'وطالما', 'كاين', 'عباد', 'ناقصه', 'عقل', 'وجاهله', 'لاسف', 'ونقصو', 'قيمه', 'المراه', 'ودايرينها', 'ماكينه', 'طبخ', 'اسمحيلي', 'لازم', 'انها', 'تولي', 'اكثر', 'قضيه', 'راي', 'عام', 'وهوما', 'دارو', 'هكا', 'باش', 'يردو', 'علي', 'الرخاص', 'الي', 'يعاقبو', 'ويحسابو', 'الناس']",0
"['التفاح', 'يشوفك', 'يرتاح', 'بمذاق', 'جزايري']",0
"['كنت', 'اعتقد', 'احنا', 'الجزايرين', 'اكثر', 'شعب', 'بيحب', 'اخوانا', 'الفلسطينين', 'احترامي', 'لبقيه', 'اخوانا', 'العرب']",0
"['لبنت', 'لراجل', 'باش', 'يكونو', 'المسؤوليه', 'يجيبو', 'جيل', 'صالح']",0
"['غلط', 'سونا', 'عندك', 'عتاب', 'وصليه', 'الخاص', 'مش', 'تشمتي', 'الي', 'يسوا', 'والي', 'يسوا', 'فينا', 'وفيها', 'عندك', 'ايميل', 'السندريلا', 'وصلي', 'كلامك', 'اكيد', 'تقراه']",0
"['عندو', 'كثر', 'سنه', 'نظن']",0
"['سندريلا', 'الاناقه', 'سندريلا', 'الجمال', 'سندريلا', 'الرقي', 'سندريلا', 'المحبه', 'سندريلا', 'الاحساس', 'سندريلا', 'الحب', 'سندريلا', 'الغناء', 'العربي', 'الف', 'مبروك', 'التويج', 'غزاله', 'تستاهلي', 'اكثر', 'واله']",0
"['يجي', 'يكمل', 'الماتش', 'حتي', 'قلبي', 'يخرج']",0
